order_id,product_id,region,quantity,order_date,status
ORD-114316,P005,East,2.0,2026-06-22,cancelled
ORD-114317,P001,South,4.0,2026-06-28,Completed
ORD-114318,P003,South,4.0,2026-06-28,completed
ORD-114319,P003,South,5.0,2026-03-05,COMPLETED
ORD-114320,P006,North,3.0,2026-03-20,Completed
ORD-114321,P007,West,3.0,2026-05-11,pending
ORD-114322,P001,North,4.0,2026-02-25,COMPLETED
ORD-114323,P007,South,,2026-06-25,completed
ORD-114324,P010,South,4.0,2026-01-10,COMPLETED
ORD-114325,P006,West,1.0,2026-04-17,Completed
ORD-114326,P005,South,3.0,2026-02-16,COMPLETED
ORD-114327,P004,East,3.0,2026-01-06,Completed
ORD-114328,P008,North,2.0,2026-02-04,pending
ORD-114329,P006,North,1.0,2026-03-14,cancelled
ORD-114330,P002,North,5.0,2026-06-14,COMPLETED
ORD-114331,P003,West,5.0,2026-03-23,cancelled
ORD-114332,P003,South,5.0,2026-03-03,cancelled
ORD-114333,P003,North,4.0,2026-04-05,cancelled
ORD-114334,P003,West,5.0,2026-05-02,completed
ORD-114335,P006,East,5.0,2026-04-03,COMPLETED
ORD-114336,P009,North,,2026-02-22,COMPLETED
ORD-114337,P005,East,4.0,2026-04-15,COMPLETED
ORD-114338,P010,South,4.0,2026-05-09,cancelled
ORD-114339,P009,South,5.0,2026-01-20,pending
ORD-114340,P010,North,2.0,2026-01-01,cancelled
ORD-114341,P010,East,5.0,2026-05-25,completed
ORD-114342,P007,East,1.0,2026-02-13,COMPLETED
ORD-114343,P003,South,3.0,2026-01-06,cancelled
ORD-114344,P002,West,2.0,2026-02-07,Completed
ORD-114345,P005,North,5.0,2026-05-10,completed
ORD-114346,P002,West,3.0,2026-02-20,pending
ORD-114347,P005,East,2.0,2026-05-07,completed
ORD-114348,P005,East,5.0,2026-02-15,Completed
ORD-114349,P008,North,4.0,2026-01-26,cancelled
ORD-114350,P010,South,2.0,2026-02-15,COMPLETED
ORD-114351,P009,East,1.0,2026-06-29,cancelled
ORD-114352,P003,West,5.0,2026-01-30,pending
ORD-114353,P010,North,1.0,2026-04-04,COMPLETED
ORD-114354,P005,North,5.0,2026-02-26,cancelled
ORD-114355,P005,West,5.0,2026-01-15,COMPLETED
ORD-114356,P010,West,1.0,2026-01-13,pending
ORD-114357,P008,North,2.0,2026-03-15,Completed
ORD-114358,P010,South,1.0,2026-05-05,completed
ORD-114359,P010,South,1.0,2026-01-02,pending
ORD-114360,P007,South,5.0,2026-06-27,COMPLETED
ORD-114361,P010,East,5.0,2026-01-17,Completed
ORD-114362,P007,West,1.0,2026-04-07,pending
ORD-114363,P010,North,5.0,2026-01-13,completed
ORD-114364,P008,South,5.0,2026-03-01,pending
ORD-114365,P006,East,1.0,2026-02-01,pending
ORD-114366,P008,South,5.0,2026-06-27,cancelled
ORD-114367,P001,North,4.0,2026-04-26,COMPLETED
ORD-114368,P005,North,3.0,2026-04-04,cancelled
ORD-114369,P009,West,3.0,2026-06-18,cancelled
ORD-114370,P008,North,1.0,2026-06-28,completed
ORD-114371,P004,East,5.0,2026-05-24,cancelled
ORD-114372,P002,North,2.0,2026-05-29,completed
ORD-114373,P002,North,5.0,2026-05-05,COMPLETED
ORD-114374,P007,West,3.0,2026-04-07,cancelled
ORD-114375,P010,South,5.0,2026-04-27,Completed
ORD-114376,P007,East,2.0,2026-06-02,Completed
ORD-114377,P006,East,3.0,2026-02-02,completed
ORD-114378,P001,East,1.0,2026-03-31,COMPLETED
ORD-114379,P003,East,2.0,2026-01-28,completed
ORD-114380,P007,East,5.0,2026-04-15,pending
ORD-114381,P010,North,3.0,2026-03-07,completed
ORD-114382,P003,North,4.0,2026-05-29,pending
ORD-114383,P004,South,1.0,2026-02-24,completed
ORD-114384,P001,East,3.0,2026-02-27,cancelled
ORD-114385,P003,North,3.0,2026-05-25,completed
ORD-114386,P006,South,5.0,2026-06-20,Completed
ORD-114387,P007,South,1.0,2026-06-28,pending
ORD-114388,P002,West,4.0,2026-06-12,completed
ORD-114389,P008,North,2.0,2026-04-21,completed
ORD-114390,P005,North,5.0,2026-03-08,Completed
ORD-114391,P001,South,5.0,2026-05-01,pending
ORD-114392,P010,East,5.0,2026-06-12,COMPLETED
ORD-114393,P001,South,2.0,2026-01-31,pending
ORD-114394,P004,West,1.0,2026-06-30,pending
ORD-114395,P007,West,1.0,2026-04-05,completed
ORD-114396,P003,East,4.0,2026-02-15,completed
ORD-114397,P004,South,3.0,2026-03-18,Completed
ORD-114398,P005,West,4.0,2026-01-31,pending
ORD-114399,P009,West,5.0,2026-05-06,Completed
ORD-114400,P007,North,3.0,2026-05-22,Completed
ORD-114401,P001,East,2.0,2026-05-31,COMPLETED
ORD-114402,P008,West,3.0,2026-04-24,COMPLETED
ORD-114403,P007,South,3.0,2026-02-20,completed
ORD-114404,P010,North,1.0,2026-01-10,Completed
ORD-114405,P010,East,5.0,2026-01-17,COMPLETED
ORD-114406,P003,West,1.0,2026-01-14,completed
ORD-114407,P006,West,3.0,2026-04-03,cancelled
ORD-114408,P006,South,1.0,2026-02-04,pending
ORD-114409,P003,North,1.0,2026-04-18,completed
ORD-114410,P010,West,,2026-04-10,Completed
ORD-114411,P004,North,4.0,2026-05-14,Completed
ORD-114412,P004,South,4.0,2026-05-16,pending
ORD-114413,P010,North,4.0,2026-06-13,Completed
ORD-114414,P004,South,5.0,2026-03-28,completed
ORD-114415,P006,South,5.0,2026-01-25,Completed
ORD-114416,P009,North,1.0,2026-05-08,completed
ORD-114417,P003,West,1.0,2026-02-23,COMPLETED
ORD-114418,P004,South,3.0,2026-01-18,completed
ORD-114419,P007,South,5.0,2026-02-22,pending
ORD-114420,P008,North,4.0,2026-06-23,COMPLETED
ORD-114421,P005,North,5.0,2026-06-26,completed
ORD-114422,P010,North,1.0,2026-05-24,pending
ORD-114423,P010,North,2.0,2026-05-21,pending
ORD-114424,P002,West,2.0,2026-03-18,pending
ORD-114425,P005,North,1.0,2026-01-09,COMPLETED
ORD-114426,P005,South,3.0,2026-01-08,pending
ORD-114427,P007,North,4.0,2026-05-30,completed
ORD-114428,P006,South,,2026-03-22,cancelled
ORD-114429,P003,West,5.0,2026-05-06,cancelled
ORD-114430,P010,West,2.0,2026-05-13,completed
ORD-114431,P002,West,4.0,2026-04-24,completed
ORD-114432,P010,East,2.0,2026-06-22,cancelled
ORD-114433,P005,South,3.0,2026-04-05,cancelled
ORD-114434,P010,South,1.0,2026-04-17,cancelled
ORD-114435,P010,North,4.0,2026-02-06,pending
ORD-114436,P006,South,2.0,2026-05-23,COMPLETED
ORD-114437,P001,South,4.0,2026-01-07,completed
ORD-114438,P001,East,2.0,2026-02-16,pending
ORD-114439,P005,West,1.0,2026-06-23,completed
ORD-114440,P007,West,1.0,2026-05-13,cancelled
ORD-114441,P004,West,2.0,2026-04-21,Completed
ORD-114442,P002,North,5.0,2026-01-15,COMPLETED
ORD-114443,P006,West,1.0,2026-05-28,Completed
ORD-114444,P001,South,,2026-01-28,cancelled
ORD-114445,P004,North,3.0,2026-01-06,pending
ORD-114446,P002,North,1.0,2026-01-22,Completed
ORD-114447,P008,East,4.0,2026-02-12,Completed
ORD-114448,P007,East,3.0,2026-01-22,Completed
ORD-114449,P007,South,2.0,2026-01-29,COMPLETED
ORD-114450,P009,South,3.0,2026-04-02,pending
ORD-114451,P003,North,5.0,2026-02-06,COMPLETED
ORD-114452,P008,South,2.0,2026-04-08,cancelled
ORD-114453,P003,North,1.0,2026-03-02,Completed
ORD-114454,P006,South,3.0,2026-01-01,COMPLETED
ORD-114455,P003,West,4.0,2026-03-28,completed
ORD-114456,P009,North,2.0,2026-05-18,COMPLETED
ORD-114457,P008,South,3.0,2026-02-06,COMPLETED
ORD-114458,P002,West,2.0,2026-03-03,pending
ORD-114459,P003,North,1.0,2026-06-07,cancelled
ORD-114460,P005,North,5.0,2026-03-01,COMPLETED
ORD-114461,P009,North,5.0,2026-01-16,COMPLETED
ORD-114462,P002,North,4.0,2026-06-25,completed
ORD-114463,P003,North,1.0,2026-06-11,Completed
ORD-114464,P003,South,3.0,2026-01-28,cancelled
ORD-114465,P003,West,5.0,2026-03-02,COMPLETED
ORD-114466,P009,South,4.0,2026-05-27,pending
ORD-114467,P009,South,1.0,2026-01-04,pending
ORD-114468,P002,East,4.0,2026-02-25,pending
ORD-114469,P002,West,2.0,2026-02-25,completed
ORD-114470,P005,East,1.0,2026-01-21,pending
ORD-114471,P010,South,1.0,2026-04-06,COMPLETED
ORD-114472,P007,East,5.0,2026-01-02,pending
ORD-114473,P003,North,3.0,2026-04-14,COMPLETED
ORD-114474,P008,West,1.0,2026-06-21,COMPLETED
ORD-114475,P010,South,3.0,2026-03-10,completed
ORD-114476,P002,West,1.0,2026-03-01,pending
ORD-114477,P005,East,3.0,2026-06-23,COMPLETED
ORD-114478,P006,South,5.0,2026-02-13,pending
ORD-114479,P008,East,3.0,2026-02-02,COMPLETED
ORD-114480,P003,North,5.0,2026-03-13,cancelled
ORD-114481,P002,East,,2026-03-25,pending
ORD-114482,P010,South,2.0,2026-02-13,COMPLETED
ORD-114483,P007,South,2.0,2026-04-13,COMPLETED
ORD-114484,P005,South,3.0,2026-05-22,pending
ORD-114485,P010,West,2.0,2026-03-23,COMPLETED
ORD-114486,P009,East,1.0,2026-04-06,Completed
ORD-114487,P004,North,4.0,2026-06-25,Completed
ORD-114488,P010,West,2.0,2026-04-07,pending
ORD-114489,P007,North,2.0,2026-04-07,pending
ORD-114490,P006,North,4.0,2026-06-09,Completed
ORD-114491,P001,East,2.0,2026-05-26,COMPLETED
ORD-114492,P002,South,1.0,2026-01-03,completed
ORD-114493,P004,North,2.0,2026-01-14,Completed
ORD-114494,P007,South,5.0,2026-03-03,cancelled
ORD-114495,P009,West,5.0,2026-03-18,cancelled
ORD-114496,P008,East,1.0,2026-02-21,COMPLETED
ORD-114497,P004,North,1.0,2026-05-27,pending
ORD-114498,P001,South,4.0,2026-03-07,completed
ORD-114499,P006,North,2.0,2026-04-18,cancelled
ORD-114500,P005,East,4.0,2026-06-28,pending
ORD-114501,P005,South,1.0,2026-03-19,completed
ORD-114502,P007,North,1.0,2026-04-24,COMPLETED
ORD-114503,P004,North,4.0,2026-06-12,completed
ORD-114504,P006,West,3.0,2026-01-25,completed
ORD-114505,P005,West,4.0,2026-03-12,Completed
ORD-114506,P009,South,3.0,2026-05-28,completed
ORD-114507,P002,East,5.0,2026-03-20,cancelled
ORD-114508,P010,East,2.0,2026-01-12,COMPLETED
ORD-114509,P009,East,3.0,2026-01-16,completed
ORD-114510,P007,North,2.0,2026-03-04,cancelled
ORD-114511,P006,North,5.0,2026-01-10,Completed
ORD-114512,P002,South,1.0,2026-03-27,completed
ORD-114513,P006,West,4.0,2026-01-07,COMPLETED
ORD-114514,P009,North,4.0,2026-06-10,pending
ORD-114515,P009,North,2.0,2026-05-26,completed
ORD-114516,P004,South,5.0,2026-06-01,completed
ORD-114517,P004,North,2.0,2026-06-29,completed
ORD-114518,P008,East,3.0,2026-01-06,cancelled
ORD-114519,P002,North,1.0,2026-05-18,completed
ORD-114520,P003,North,4.0,2026-06-02,pending
ORD-114521,P002,East,1.0,2026-05-20,completed
ORD-114522,P007,North,4.0,2026-05-08,pending
ORD-114523,P007,North,5.0,2026-05-04,pending
ORD-114524,P002,West,4.0,2026-02-03,cancelled
ORD-114525,P004,West,3.0,2026-02-10,cancelled
ORD-114526,P009,North,2.0,2026-01-19,pending
ORD-114527,P010,North,5.0,2026-03-16,cancelled
ORD-114528,P004,East,3.0,2026-01-19,cancelled
ORD-114529,P008,West,5.0,2026-04-07,completed
ORD-114530,P006,North,4.0,2026-03-18,cancelled
ORD-114531,P010,North,2.0,2026-01-24,COMPLETED
ORD-114532,P001,East,3.0,2026-06-13,Completed
ORD-114533,P007,West,5.0,2026-06-04,cancelled
ORD-114534,P010,West,5.0,2026-04-25,pending
ORD-114535,P001,West,5.0,2026-01-14,completed
ORD-114536,P007,East,2.0,2026-01-04,cancelled
ORD-114537,P010,West,1.0,2026-06-14,COMPLETED
ORD-114538,P010,North,2.0,2026-05-04,COMPLETED
ORD-114539,P002,South,1.0,2026-01-01,completed
ORD-114540,P006,West,4.0,2026-04-02,completed
ORD-114541,P002,South,,2026-05-18,cancelled
ORD-114542,P009,North,3.0,2026-03-20,COMPLETED
ORD-114543,P007,East,2.0,2026-01-04,completed
ORD-114544,P002,North,2.0,2026-02-20,Completed
ORD-114545,P010,South,3.0,2026-06-13,completed
ORD-114546,P004,West,2.0,2026-04-06,pending
ORD-114547,P005,West,4.0,2026-03-06,pending
ORD-114548,P002,North,3.0,2026-02-03,cancelled
ORD-114549,P004,North,3.0,2026-04-05,pending
ORD-114550,P007,West,4.0,2026-01-13,cancelled
ORD-114551,P007,West,3.0,2026-03-10,Completed
ORD-114552,P005,South,3.0,2026-04-14,COMPLETED
ORD-114553,P010,East,3.0,2026-04-27,cancelled
ORD-114554,P010,North,,2026-05-14,pending
ORD-114555,P004,West,4.0,2026-02-07,Completed
ORD-114556,P007,West,2.0,2026-01-14,completed
ORD-114557,P002,South,1.0,2026-04-23,completed
ORD-114558,P010,South,2.0,2026-03-28,Completed
ORD-114559,P003,East,4.0,2026-05-17,pending
ORD-114560,P004,East,4.0,2026-03-09,completed
ORD-114561,P001,East,1.0,2026-04-09,Completed
ORD-114562,P009,South,2.0,2026-02-08,pending
ORD-114563,P004,East,2.0,2026-04-08,COMPLETED
ORD-114564,P010,West,3.0,2026-06-07,Completed
ORD-114565,P001,South,2.0,2026-03-19,cancelled
ORD-114566,P008,North,5.0,2026-06-24,pending
ORD-114567,P006,East,5.0,2026-01-24,COMPLETED
ORD-114568,P001,East,4.0,2026-06-06,completed
ORD-114569,P009,South,1.0,2026-05-16,cancelled
ORD-114570,P009,West,4.0,2026-01-02,completed
ORD-114571,P006,East,1.0,2026-03-07,cancelled
ORD-114572,P002,West,1.0,2026-05-14,Completed
ORD-114573,P007,North,1.0,2026-03-22,completed
ORD-114574,P007,East,5.0,2026-02-21,completed
ORD-114575,P004,East,2.0,2026-04-14,COMPLETED
ORD-114576,P010,East,3.0,2026-05-21,Completed
ORD-114577,P002,South,5.0,2026-02-13,pending
ORD-114578,P006,East,1.0,2026-02-23,COMPLETED
ORD-114579,P004,North,5.0,2026-01-10,COMPLETED
ORD-114580,P003,West,4.0,2026-04-12,Completed
ORD-114581,P003,North,1.0,2026-03-25,completed
ORD-114582,P005,South,,2026-06-15,completed
ORD-114583,P005,South,1.0,2026-03-24,Completed
ORD-114584,P006,North,3.0,2026-06-06,COMPLETED
ORD-114585,P008,North,2.0,2026-04-22,COMPLETED
ORD-114586,P010,North,5.0,2026-03-24,COMPLETED
ORD-114587,P007,North,5.0,2026-05-29,COMPLETED
ORD-114588,P008,South,5.0,2026-01-22,pending
ORD-114589,P003,South,1.0,2026-05-06,pending
ORD-114590,P009,West,2.0,2026-06-30,Completed
ORD-114591,P004,North,3.0,2026-02-24,pending
ORD-114592,P008,North,3.0,2026-04-12,Completed
ORD-114593,P003,South,4.0,2026-01-02,pending
ORD-114594,P007,West,1.0,2026-01-26,completed
ORD-114595,P002,North,3.0,2026-02-14,completed
ORD-114596,P008,East,5.0,2026-02-16,pending
ORD-114597,P004,North,5.0,2026-02-26,pending
ORD-114598,P007,South,1.0,2026-05-21,COMPLETED
ORD-114599,P003,East,3.0,2026-06-23,completed
ORD-114600,P007,East,2.0,2026-01-07,Completed
ORD-114601,P010,North,5.0,2026-01-03,COMPLETED
ORD-114602,P001,North,2.0,2026-05-28,cancelled
ORD-114603,P006,West,4.0,2026-01-01,Completed
ORD-114604,P003,South,2.0,2026-06-04,COMPLETED
ORD-114605,P001,South,3.0,2026-03-30,Completed
ORD-114606,P002,South,3.0,2026-02-03,pending
ORD-114607,P005,North,1.0,2026-02-09,pending
ORD-114608,P005,East,2.0,2026-03-17,completed
ORD-114609,P005,East,4.0,2026-02-17,pending
ORD-114610,P008,West,1.0,2026-02-17,Completed
ORD-114611,P010,North,5.0,2026-02-11,completed
ORD-114612,P009,South,2.0,2026-06-14,pending
ORD-114613,P001,East,3.0,2026-04-28,cancelled
ORD-114614,P003,North,2.0,2026-06-05,completed
ORD-114615,P007,North,3.0,2026-03-27,COMPLETED
ORD-114616,P007,West,2.0,2026-06-13,cancelled
ORD-114617,P007,North,2.0,2026-01-19,cancelled
ORD-114618,P008,West,3.0,2026-06-18,pending
ORD-114619,P008,South,1.0,2026-03-02,COMPLETED
ORD-114620,P008,East,,2026-01-10,Completed
ORD-114621,P002,South,3.0,2026-01-25,pending
ORD-114622,P004,South,1.0,2026-04-12,cancelled
ORD-114623,P001,South,3.0,2026-06-13,COMPLETED
ORD-114624,P003,West,4.0,2026-04-07,pending
ORD-114625,P004,East,2.0,2026-03-15,Completed
ORD-114626,P009,West,1.0,2026-02-19,Completed
ORD-114627,P001,West,2.0,2026-02-17,completed
ORD-114628,P005,East,,2026-03-19,completed
ORD-114629,P001,East,3.0,2026-03-11,COMPLETED
ORD-114630,P007,South,5.0,2026-02-17,Completed
ORD-114631,P009,West,2.0,2026-01-19,COMPLETED
ORD-114632,P004,East,2.0,2026-02-20,completed
ORD-114633,P005,East,4.0,2026-05-17,cancelled
ORD-114634,P003,South,3.0,2026-06-13,pending
ORD-114635,P010,East,4.0,2026-03-20,COMPLETED
ORD-114636,P010,East,5.0,2026-04-10,cancelled
ORD-114637,P007,East,2.0,2026-06-11,completed
ORD-114638,P001,West,4.0,2026-05-10,Completed
ORD-114639,P004,North,2.0,2026-03-27,completed
ORD-114640,P009,East,3.0,2026-02-17,cancelled
ORD-114641,P005,East,4.0,2026-05-29,cancelled
ORD-114642,P006,West,,2026-04-13,completed
ORD-114643,P008,South,3.0,2026-04-20,completed
ORD-114644,P004,West,2.0,2026-01-16,cancelled
ORD-114645,P004,East,5.0,2026-03-16,COMPLETED
ORD-114646,P010,North,3.0,2026-03-18,COMPLETED
ORD-114647,P003,East,5.0,2026-04-22,COMPLETED
ORD-114648,P004,North,3.0,2026-04-23,COMPLETED
ORD-114649,P010,North,4.0,2026-03-17,COMPLETED
ORD-114650,P005,North,1.0,2026-06-02,Completed
ORD-114651,P003,East,5.0,2026-02-10,COMPLETED
ORD-114652,P009,West,5.0,2026-06-02,completed
ORD-114653,P002,East,5.0,2026-04-08,pending
ORD-114654,P002,North,4.0,2026-03-21,cancelled
ORD-114655,P010,North,4.0,2026-05-25,COMPLETED
ORD-114656,P009,North,5.0,2026-01-08,cancelled
ORD-114657,P010,North,2.0,2026-01-12,cancelled
ORD-114658,P008,South,5.0,2026-05-12,completed
ORD-114659,P010,East,4.0,2026-03-02,COMPLETED
ORD-114660,P010,East,2.0,2026-04-26,Completed
ORD-114661,P009,East,3.0,2026-01-17,cancelled
ORD-114662,P003,East,2.0,2026-06-13,cancelled
ORD-114663,P003,East,2.0,2026-06-01,completed
ORD-114664,P005,North,1.0,2026-02-22,COMPLETED
ORD-114665,P003,South,4.0,2026-04-17,COMPLETED
ORD-114666,P010,West,2.0,2026-06-03,pending
ORD-114667,P009,West,3.0,2026-03-20,pending
ORD-114668,P006,West,3.0,2026-04-28,completed
ORD-114669,P006,East,5.0,2026-05-01,cancelled
ORD-114670,P006,South,1.0,2026-02-20,pending
ORD-114671,P009,North,1.0,2026-06-10,COMPLETED
ORD-114672,P005,East,3.0,2026-05-09,Completed
ORD-114673,P010,South,1.0,2026-01-21,COMPLETED
ORD-114674,P009,North,5.0,2026-02-20,Completed
ORD-114675,P001,East,4.0,2026-03-23,completed
ORD-114676,P003,East,1.0,2026-03-13,completed
ORD-114677,P008,East,2.0,2026-02-28,cancelled
ORD-114678,P005,West,3.0,2026-03-05,pending
ORD-114679,P006,West,,2026-01-09,Completed
ORD-114680,P005,South,3.0,2026-02-05,completed
ORD-114681,P005,North,1.0,2026-03-20,completed
ORD-114682,P007,North,1.0,2026-02-03,Completed
ORD-114683,P001,North,3.0,2026-01-30,completed
ORD-114684,P003,West,3.0,2026-04-03,pending
ORD-114685,P007,South,3.0,2026-01-01,completed
ORD-114686,P010,North,5.0,2026-02-12,pending
ORD-114687,P009,East,1.0,2026-03-25,cancelled
ORD-114688,P003,South,2.0,2026-05-13,cancelled
ORD-114689,P002,East,4.0,2026-02-03,pending
ORD-114690,P008,North,2.0,2026-04-14,cancelled
ORD-114691,P002,South,1.0,2026-05-17,completed
ORD-114692,P001,East,3.0,2026-05-12,Completed
ORD-114693,P006,North,2.0,2026-03-08,COMPLETED
ORD-114694,P002,South,3.0,2026-06-19,cancelled
ORD-114695,P007,East,5.0,2026-03-14,cancelled
ORD-114696,P010,West,5.0,2026-02-09,completed
ORD-114697,P002,North,3.0,2026-04-14,cancelled
ORD-114698,P007,South,4.0,2026-04-11,Completed
ORD-114699,P002,South,4.0,2026-05-12,pending
ORD-114700,P008,South,5.0,2026-04-08,COMPLETED
ORD-114701,P009,North,2.0,2026-03-23,cancelled
ORD-114702,P004,West,3.0,2026-03-29,pending
ORD-114703,P005,South,3.0,2026-03-26,COMPLETED
ORD-114704,P002,South,1.0,2026-04-16,COMPLETED
ORD-114705,P003,East,2.0,2026-01-30,pending
ORD-114706,P001,South,3.0,2026-02-18,COMPLETED
ORD-114707,P005,North,3.0,2026-03-13,completed
ORD-114708,P003,South,1.0,2026-03-06,COMPLETED
ORD-114709,P009,South,,2026-06-01,cancelled
ORD-114710,P010,East,4.0,2026-01-04,cancelled
ORD-114711,P002,South,4.0,2026-06-23,cancelled
ORD-114712,P004,East,5.0,2026-03-20,COMPLETED
ORD-114713,P003,East,1.0,2026-06-05,Completed
ORD-114714,P002,North,2.0,2026-02-08,cancelled
ORD-114715,P010,East,5.0,2026-04-12,cancelled
ORD-114716,P006,South,1.0,2026-06-11,cancelled
ORD-114717,P008,North,,2026-05-22,pending
ORD-114718,P002,East,2.0,2026-01-15,pending
ORD-114719,P001,North,1.0,2026-03-04,cancelled
ORD-114720,P008,North,1.0,2026-06-20,COMPLETED
ORD-114721,P010,North,5.0,2026-02-17,Completed
ORD-114722,P005,North,,2026-01-01,cancelled
ORD-114723,P003,North,1.0,2026-03-31,pending
ORD-114724,P009,South,4.0,2026-03-28,completed
ORD-114725,P009,South,2.0,2026-03-11,pending
ORD-114726,P002,East,5.0,2026-03-04,COMPLETED
ORD-114727,P002,North,4.0,2026-06-25,Completed
ORD-114728,P008,South,5.0,2026-03-11,Completed
ORD-114729,P004,West,1.0,2026-01-22,Completed
ORD-114730,P007,North,5.0,2026-02-20,cancelled
ORD-114731,P010,East,5.0,2026-03-31,completed
ORD-114732,P008,North,5.0,2026-05-21,COMPLETED
ORD-114733,P006,West,1.0,2026-05-07,cancelled
ORD-114734,P003,South,4.0,2026-04-06,COMPLETED
ORD-114735,P001,South,4.0,2026-06-15,Completed
ORD-114736,P010,North,3.0,2026-02-25,cancelled
ORD-114737,P005,South,5.0,2026-01-25,cancelled
ORD-114738,P001,South,5.0,2026-06-19,completed
ORD-114739,P006,South,2.0,2026-03-08,completed
ORD-114740,P008,North,4.0,2026-06-12,cancelled
ORD-114741,P008,North,4.0,2026-02-14,pending
ORD-114742,P009,West,5.0,2026-06-17,cancelled
ORD-114743,P009,West,1.0,2026-02-09,Completed
ORD-114744,P002,South,3.0,2026-02-13,pending
ORD-114745,P004,West,2.0,2026-04-22,pending
ORD-114746,P007,North,2.0,2026-05-06,Completed
ORD-114747,P004,East,2.0,2026-05-31,completed
ORD-114748,P006,East,2.0,2026-03-28,pending
ORD-114749,P004,East,1.0,2026-01-28,completed
ORD-114750,P006,North,3.0,2026-06-28,completed
ORD-114751,P008,West,2.0,2026-05-26,pending
ORD-114752,P002,North,5.0,2026-01-13,cancelled
ORD-114753,P001,East,1.0,2026-05-13,Completed
ORD-114754,P009,North,2.0,2026-05-21,Completed
ORD-114755,P001,West,,2026-03-01,cancelled
ORD-114756,P001,South,5.0,2026-02-18,cancelled
ORD-114757,P002,West,1.0,2026-02-13,cancelled
ORD-114758,P003,North,5.0,2026-05-09,Completed
ORD-114759,P005,West,5.0,2026-03-16,completed
ORD-114760,P010,North,1.0,2026-01-29,pending
ORD-114761,P004,North,4.0,2026-04-24,completed
ORD-114762,P001,North,3.0,2026-05-07,pending
ORD-114763,P003,East,2.0,2026-02-25,completed
ORD-114764,P003,South,1.0,2026-05-05,COMPLETED
ORD-114765,P010,West,1.0,2026-05-26,COMPLETED
ORD-114766,P006,North,3.0,2026-01-12,Completed
ORD-114767,P001,North,4.0,2026-01-26,cancelled
ORD-114768,P001,North,1.0,2026-03-30,completed
ORD-114769,P008,South,2.0,2026-03-22,COMPLETED
ORD-114770,P005,South,4.0,2026-06-24,COMPLETED
ORD-114771,P004,East,3.0,2026-05-03,pending
ORD-114772,P002,South,3.0,2026-02-02,Completed
ORD-114773,P005,North,5.0,2026-05-26,COMPLETED
ORD-114774,P010,North,3.0,2026-04-13,cancelled
ORD-114775,P006,East,4.0,2026-06-17,Completed
ORD-114776,P010,South,1.0,2026-05-22,cancelled
ORD-114777,P002,West,2.0,2026-02-15,COMPLETED
ORD-114778,P003,South,1.0,2026-04-07,completed
ORD-114779,P006,West,5.0,2026-01-06,pending
ORD-114780,P003,South,1.0,2026-02-22,cancelled
ORD-114781,P002,East,4.0,2026-01-22,COMPLETED
ORD-114782,P004,North,4.0,2026-01-09,completed
ORD-114783,P006,West,1.0,2026-04-01,COMPLETED
ORD-114784,P004,North,4.0,2026-06-18,cancelled
ORD-114785,P008,North,2.0,2026-06-17,COMPLETED
ORD-114786,P005,East,2.0,2026-01-03,pending
ORD-114787,P004,East,1.0,2026-02-02,completed
ORD-114788,P010,East,5.0,2026-03-26,COMPLETED
ORD-114789,P003,West,4.0,2026-06-03,cancelled
ORD-114790,P007,South,2.0,2026-03-17,Completed
ORD-114791,P002,South,2.0,2026-02-21,completed
ORD-114792,P003,West,3.0,2026-06-11,completed
ORD-114793,P006,North,2.0,2026-04-05,pending
ORD-114794,P008,South,4.0,2026-04-30,completed
ORD-114795,P007,South,3.0,2026-05-31,pending
ORD-114796,P007,West,4.0,2026-01-23,COMPLETED
ORD-114797,P009,South,5.0,2026-04-26,COMPLETED
ORD-114798,P003,West,1.0,2026-01-16,COMPLETED
ORD-114799,P007,South,4.0,2026-03-12,completed
ORD-114800,P006,North,4.0,2026-02-23,Completed
ORD-114801,P002,East,1.0,2026-05-05,cancelled
ORD-114802,P008,South,2.0,2026-03-06,completed
ORD-114803,P009,West,5.0,2026-02-16,cancelled
ORD-114804,P008,East,3.0,2026-02-27,Completed
ORD-114805,P002,East,1.0,2026-05-03,cancelled
ORD-114806,P005,East,1.0,2026-04-29,pending
ORD-114807,P002,West,3.0,2026-03-26,COMPLETED
ORD-114808,P002,West,1.0,2026-04-06,COMPLETED
ORD-114809,P003,South,2.0,2026-05-24,pending
ORD-114810,P003,West,4.0,2026-01-16,Completed
ORD-114811,P003,East,3.0,2026-03-05,Completed
ORD-114812,P003,South,2.0,2026-01-31,pending
ORD-114813,P007,West,4.0,2026-05-18,Completed
ORD-114814,P003,West,5.0,2026-03-25,Completed
ORD-114815,P010,West,3.0,2026-03-14,pending
ORD-114816,P009,South,2.0,2026-06-05,Completed
ORD-114817,P009,North,1.0,2026-01-12,pending
ORD-114818,P005,North,5.0,2026-04-04,completed
ORD-114819,P002,North,3.0,2026-05-06,pending
ORD-114820,P010,East,2.0,2026-03-09,cancelled
ORD-114821,P003,West,4.0,2026-03-03,cancelled
ORD-114822,P009,West,3.0,2026-02-11,completed
ORD-114823,P007,East,3.0,2026-05-09,cancelled
ORD-114824,P006,North,4.0,2026-02-05,Completed
ORD-114825,P005,East,4.0,2026-05-18,COMPLETED
ORD-114826,P005,East,5.0,2026-04-19,pending
